"rgn_name","rgn_id","commodity","product","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Singapore",208,"Z_TOTAL","ornamentals",76,92,111,116,147,281,490,701,1650,551,875,1914,2719,3096,3134,3183,3449,3672,3910,59411,58574,52757,43156,42417,43502,41581,41460,41427,49528,54162,61403,66079,68796,59940,3052,3206,3105,1841,1449,1216,1230,1147,964,434.51
"Singapore",208,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12818,3504,3890,2394,2243,4255,2634,1919,1787,1222,1246,1576,1325,1375,1919,1261,1529,1672,2183,2800,2753,2725,2656,3208,2386,4061.6
"Sint Eustatius",249,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,18.25,13.75,14,12.5,9.5,9.5,10.5,1.75,10.5,18,17.25,14.5,15,0.25,0,0,0,0,0,0,0,0,0
"Sint Eustatius",249,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,18.25,13.75,14,12.5,9.5,9.5,10.5,1.75,10.5,18,17.25,14.5,15,0.25,0,0,0,0,0,0,0,0,0
"Sint Maarten",220,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,18.25,13.75,14,12.5,9.5,9.5,10.5,1.75,10.5,18,17.25,14.5,15,0.25,0,0,0,0,0,0,0,0,0
"Sint Maarten",220,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,18.25,13.75,14,12.5,9.5,9.5,10.5,1.75,10.5,18,17.25,14.5,15,0.25,0,0,0,0,0,0,0,0,0
"Slovenia",188,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,7,2,0,3,8,4,9,107,3,99,372,67,159,249,217,4,0,1,15,2,3,4.19
"Slovenia",188,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,0,0,2,0,0,0,4,0,0,0,1,42,222,946,1268,846,640,82,0,2,0,97,32,32.61
"Slovenia",188,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,8,9,11,11,12,12,17,17,19,19,82,12,17,11,9,1,0,4,5,0,0.98
"Slovenia",188,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,0,17,3,5,0,0,0,0,0,0
"Slovenia",188,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,2,0,0,0,2,0,0,0,1,21,17,169,273,0,0,0,0,0,0,0,0
"Slovenia",188,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,315,137,70,71,9,16,67.88
"Slovenia",188,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,315,137,117,29,23,21,133.73
"Slovenia",188,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,0,1,9,8,9,11,15,12,12,17,18,61,241,1028,1280,863,651,91,1,2,4,102,32,33.59
"Slovenia",188,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,0,17,3,5,0,0,0,0,0,0
"Slovenia",188,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,1,0,7,4,0,3,8,6,9,107,3,100,393,84,328,522,306,634,274,188,115,34,40,205.8
"Solomon Islands",7,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,22,36,49,3,194,43,55,66,73,96,106,68,34,36,0,0,0,0,0,0,0,0,0
"Solomon Islands",7,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,282,106,94,60,170,560,116,989,1756,1321,1002,0,0,0,0
"Solomon Islands",7,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,353,308,110,120
"Solomon Islands",7,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159,71,188,190
"Solomon Islands",7,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,22,36,49,3,194,43,55,66,73,96,106,68,34,36,0,0,0,0,0,0,0,0,0
"Solomon Islands",7,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,282,106,94,60,170,560,116,989,1756,1321,1002,512,379,298,310
"Somalia",44,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,445,413,1116,2675.1
"Somalia",44,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,445,413,1116,2675.1
"South Africa",102,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,3,0,5,12,52,21,9,12,33,20,38,26,15,9,40,21,7,9,5.44
"South Africa",102,"Fish body oils, nei","fish_oil",5179,204,5010,5626,277,4280,670,2934,550,502,64,4859,1356,37,13,152,370,325,72,280,274,196,1083,17,608,8,269,506,892,650,547,1796,1200,311,4011,4533,7143,2479,6454,6504,10300,8315,7881,5585.42
"South Africa",102,"Fish liver oils, nei","fish_oil",NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,7,12,13,22,4,3,3,110,3,143,1,44,5,13,2,32,11,561,1108,123,32,500,440,183,102,180,126,137,8.07
"South Africa",102,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,92,0,0,0,0,227,223,309,320,269,298,223,253,86,46,27,31,6,75,13,3,3,1,111,1,2,2,0,0,0,0,0,0,0,0
"South Africa",102,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,41,112,128,44,191,78.09
"South Africa",102,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2158,1269,1535,1163,821,848,1097,515,449,707,898,987,1379,1444,0,0,0,0,0,0,0,0
"South Africa",102,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670,649,1330,711,1691,1290,980,664.89
"South Africa",102,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,650,402,920,1532,4622.97
"South Africa",102,"Z_TOTAL","fish_oil",5179,204,5012,5626,277,4280,670,2934,550,502,64,4859,1356,37,13,159,382,338,94,284,277,199,1193,20,751,9,313,511,905,652,579,1807,1761,1419,4134,4565,7643,2919,6637,6606,10480,8441,8018,5593.49
"South Africa",102,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,92,0,0,0,0,227,223,309,320,269,298,223,253,86,46,27,31,6,75,13,3,3,1,111,1,2,2,0,1,41,112,128,44,191,78.09
"South Africa",102,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2160,1270,1536,1166,821,853,1109,567,470,716,910,1020,1399,1482,696,664,2337,1401,2114,2217,2521,5293.3
"South Korea",20,"Agar agar in powder","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2121,2671,2748,2664,1365,2538,4286,4731,4683,3550,2038,2307,2111,2211,2997,3547,4716,8299,9844,5769,6227,5232,5636,6659,7738,9091,9438,8584,8934,8478,10144,11790.71
"South Korea",20,"Agar agar in strips","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9416,8815,9663,10252,9143,5318,5222,8134,5757,3456,3352,4008,3603,3125,2724,2949,3026,5647,6315,3343,3282,2282,3157,4874,4298,4050,3258,2174,3082,3341,3475,2481.24
"South Korea",20,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,8821,6906,7252,6502,6718,7507,10153,32,52,121,162,47,64,15,105,372,674,351,444,1156,1304,1406,1324,808,1583,2376,1672,752,490,935,292,116,2,30,51,24,35,0,71.58
"South Korea",20,"Fish body oils, nei","fish_oil",NA,20,0,0,0,0,0,0,0,0,0,15,7,15,2,157,156,162,642,1214,960,946,1633,590,796,1533,611,909,2370,887,359,1277,1898,882,2668,2206,1627,1971,1962,1481,1556,683,318,1054.45
"South Korea",20,"Fish liver oils, nei","fish_oil",24,67,27,0,0,0,0,0,21,0,0,6,16,0,0,85,81,261,43,453,227,46,12,140,493,400,788,1300,1041,1326,1238,2208,1652,1202,293,921,2389,2375,1964,3246,2555,1920,1510,1774.59
"South Korea",20,"Kelp meal","seaweeds",NA,NA,NA,NA,NA,134,71,57,111,46,69,63,47,92,45,32,18,7,30,48,21,14,87,42,4,0,0,2,51,73,100,0,8,4,6,3,0,0,0,0,0,0,0,0
"South Korea",20,"Ornamental saltwater fish","ornamentals",NA,1131,303,284,387,135,172,397,213,160,83,101,3,0,0,0,0,12,10,25,13,22,88,76,155,217,394,268,214,308,216,404,386,371,407,126,7,0,0,16,8,0,13,3.35
"South Korea",20,"Other brown algae (laminaria, eisenia/ecklonia)","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1743,1483,620,1529,2422,1978,2106,913,1891,2966,1118,4366,4611,3547,1744,3742,3655,4888,4306,4332,4723,3494,5987,7945,7882,5111,4825,4163,4811,4347,5443,6686.32
"South Korea",20,"Other red algae","seaweeds",NA,NA,NA,NA,NA,189,105,607,604,325,301,345,685,1744,1270,1403,732,950,282,794,2610,2408,4577,3958,3983,3210,3450,3562,4190,6554,6698,1021,1321,1308,2486,6242,3706,4589,2244,3250,2981,5247,3136,2269.65
"South Korea",20,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,3813,3006,2185,1638,2325,3868,4198,5248,7984,6808,6268,8777,5694,7157,9862,4206,3937,3438,3681,2945,3677,3242,3261,3018,2849,3064,3244,3702,3182,3399,3636,3325,3788,2928,2169,2042,2564,2469,2643.7
"South Korea",20,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,890,1300,446,637,556,620,399,899.55
"South Korea",20,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1373,2031,1194,819,396,1353,815,691.6
"South Korea",20,"Shark liver oil","fish_oil",3,0,20,10,0,0,0,2,0,14,0,0,0,41,0,10,131,0,0,68,53,20,0,0,0,0,0,0,0,0,42,0,0,93,106,485,509,0,265,1854,0,0,0,0
"South Korea",20,"Z_TOTAL","fish_oil",27,87,47,10,0,0,0,2,21,14,0,21,23,56,2,252,368,423,685,1735,1240,1012,1645,730,1289,1933,1399,2209,3411,2213,1639,3485,3550,2177,3067,3612,4525,4346,4191,6581,4111,2603,1828,2829.04
"South Korea",20,"Z_TOTAL","ornamentals",NA,1131,303,284,387,135,172,397,213,160,83,101,3,0,0,0,0,12,10,25,13,22,88,76,155,217,394,268,214,308,216,404,386,371,407,126,7,0,0,16,8,0,13,3.35
"South Korea",20,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,12957,10088,10101,8855,9414,11745,14759,19292,22841,21275,22310,22504,16549,19098,24587,19540,17005,14961,18806,18413,17074,15563,18387,19464,29893,32703,19381,20015,15992,21606,29651,29328,29962,24363,21847,22826,25985,25881,27534.35
"Spain",182,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,12023,0,11151,0,0,9462,12245,14566,14561,0,0,0,0,13355,14207,16680,13382,14955,9140,12111,9928,10058,12839,12227,16054,15875,20465,20189,19356,22448,22186,23840,29543,36519,38016,39984,43148,41558,39853.69
"Spain",182,"Fish body oils, nei","fish_oil",2403,1573,1236,1942,2464,435,763,33,475,2125,449,747,854,731,1476,409,1435,1997,1587,1269,4361,3463,1729,2491,1132,1851,2313,1908,2512,2724,4247,4198,6551,4227,3412,7158,10027,12284,10152,11922,17880,19443,21909,25865.8
"Spain",182,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,50,1407,1738,1322,1781,4193,4037,2040,2284,2032,3308,5516,7712,5588,5483,5465,5113,4587,2732,2533,3141,6686,10086,8105,4405,5450,9345,18375,27546,7643,6304,6287,3578,6624,11193,7908,8209,1315,11,1018.26
"Spain",182,"Ornamental fish nei","ornamentals",NA,51,2,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Spain",182,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,21,2,125,1922,461,572,3343,845,827,914,1094,1688,969,9646,14539,15992,25579,28831,27786,43660,35087,62449,34096,37993,34715,35115,38542,36570,35293,31753.37
"Spain",182,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,660,77,564,1202,464,772,221,323,3223,3204,3487,2047,1242,493,686,664,993,1156,1709,3147,2849,2361,1725,2392,0,0,0,0,0,0,0,0
"Spain",182,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2669,2290,3456,3880,2567,2453,2726,3711.16
"Spain",182,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,922,1984,2704,2931,3022,3185,3621,3681.25
"Spain",182,"Z_TOTAL","fish_oil",2403,1573,1236,1942,2514,1842,2501,1355,2256,6318,4486,2787,3138,2763,4784,5925,9147,7585,7070,6734,9474,8050,4461,5024,4273,8537,12399,10013,6917,8174,13592,22573,34097,11870,9716,13445,13605,18908,21345,19830,26089,20758,21920,26884.06
"Spain",182,"Z_TOTAL","ornamentals",NA,51,2,1,2,0,0,0,0,0,0,2,0,1,21,2,125,1922,461,572,3343,845,827,914,1094,1688,969,9646,14539,15992,25579,28831,27786,43660,35087,62449,34096,37993,34715,35115,38542,36570,35293,31753.37
"Spain",182,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,12023,0,11151,0,0,9462,12245,15226,14638,564,1202,464,772,13576,14530,19903,16586,18442,11187,13353,10421,10744,13503,13220,17210,17584,23612,23038,21717,24173,24578,27431,33817,42679,44827,45573,48786,47905,47246.1
"Sri Lanka",40,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,6,1,0,0,0,0,0,1,2,1,2,2,0,1,1,0,1,1,0,1,1,1,1.43
"Sri Lanka",40,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,212,128,0,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,113,0.01
"Sri Lanka",40,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,200,232,0,95,97,73,61,269,304,68,28,81,146,106,15,89,114,151,143,258,50,81,259,815,429,144,267,173,231,474,132,240,190,15,138.42
"Sri Lanka",40,"Oils and fats of aquatic animals, nei","fish_oil",NA,NA,NA,NA,NA,54,455,316,385,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sri Lanka",40,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1425,1059,1477,861,945,3378,4973,0,0,0,7714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sri Lanka",40,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7773,7883,7921,0,5761,5517,6450,7337,7432,8427,8001,8536,8201,7592,9669,6146,939,1299,1936,6757,7611,8203,6521.25
"Sri Lanka",40,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,16,8,12,0,0,4,43,3,6,15,9,74,41,47,32,22,0,0,0,1,0,0,0
"Sri Lanka",40,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,102,85,50,54,81,88.64
"Sri Lanka",40,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,54,455,316,385,412,360,230,111,111,73,61,269,304,68,28,81,146,106,15,89,114,151,143,258,50,81,259,858,429,144,267,173,231,474,132,240,190,128,138.43
"Sri Lanka",40,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1425,1059,1477,861,945,3378,4973,7773,7883,7921,7714,5761,5517,6450,7337,7432,8427,8001,8536,8201,7592,9669,6146,939,1299,1936,6757,7611,8203,6521.25
"Sri Lanka",40,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,13,22,9,12,0,0,4,43,4,8,16,11,76,41,48,33,22,95,103,85,52,55,82,90.07
"Suriname",168,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,8,3,3,1,12,8,6,10,21,15,3,1,0,0,0,0,0,16.47
"Suriname",168,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,8,3,3,1,12,8,6,10,21,15,3,1,0,0,0,0,0,16.47
"Sweden",222,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354,11,80,88,75,50,50,60,64,42,91,54,15,75,49,1,4,17,18,17,221,8,44,16,12,10.73
"Sweden",222,"Fish body oils, nei","fish_oil",1557,1178,926,1405,1737,1385,1393,958,1274,700,500,656,1449,765,1273,2195,2453,2957,4055,4149,4536,5815,8038,9817,6818,5225,5334,7152,10358,10917,9501,14179,13618,16518,10634,13752,6862,8401,8699,7585,8020,5217,5373,4513.74
"Sweden",222,"Fish liver oils, nei","fish_oil",NA,NA,8,41,120,92,80,274,17,2,6,11,238,389,178,160,47,191,155,745,1201,2276,2344,1966,2174,2301,2799,2656,5085,2689,2822,3724,8674,5067,3366,2578,1633,1817,5626,2070,1318,1560,1538,668.31
"Sweden",222,"Halibuts, liver oils","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,0,0,0,11,1,4,0,0,36,1,74,0,0,163,276,0,53,0,0,2,0,0,0,0.04
"Sweden",222,"Ornamental fish nei","ornamentals",86,77,72,99,190,245,191,349,545,511,694,621,557,656,675,596,626,433,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sweden",222,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,4,1,18,4,623,143,0,0,10,110,18,11,70,31,63,460,441,357,346,455,619,41.59
"Sweden",222,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,12,166,109,425,672,711,1248,177,146,34,131,118,149,181,350,654,593,0,0,0,0,0,0,0,0
"Sweden",222,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,389,777,650,947,1561,1711,1435.26
"Sweden",222,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,27,28,26,72,136,232,441.6
"Sweden",222,"Z_TOTAL","fish_oil",1557,1178,934,1446,1857,1477,1473,1232,1291,702,506,667,1687,1154,1451,2355,2500,3148,4210,4910,5737,8091,10382,11794,8993,7530,8133,9808,15479,13607,12397,17903,22292,21748,14276,16330,8548,10218,14325,9657,9338,6777,6911,5182.09
"Sweden",222,"Z_TOTAL","ornamentals",86,77,72,99,190,245,191,349,545,511,694,621,557,656,675,596,626,433,706,1,1,1,4,1,18,4,623,143,0,0,10,110,18,11,70,31,63,460,441,357,346,455,619,41.59
"Sweden",222,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,453,23,246,197,500,722,761,1308,241,188,125,185,133,224,230,351,658,610,277,433,1026,684,1063,1713,1955,1887.59
"Syria",77,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,2,33,41,64,266,306,112,1,0,0,0,0,0,0,0,0
"Syria",77,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,50,169,18,15,41,17,5.79
"Syria",77,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,2,33,41,64,266,306,112,1,100,50,169,18,15,41,17,5.79
"Taiwan",14,"Agar agar nei","seaweeds",47,40,3573,8141,6776,0,0,0,0,0,0,0,0,32816,0,0,0,0,1545,1711,3112,3514,1742,1321,1110,965,709,709,568,749,598,660,559,463,146,193,267,359,579,576,1081,975,1306,1720.33
"Taiwan",14,"Fish body oils, nei","fish_oil",19,0,9,26,45,0,0,0,0,0,156,305,39,426,668,1080,1072,768,1048,897,1071,1052,709,30,52,150,116,14,44,97,54,70,67,45,31,76,84,1,14,115,440,84,96,61.41
"Taiwan",14,"Fish liver oils, nei","fish_oil",55,0,14,10,40,12,0,0,0,0,62,0,10,24,0,0,4,107,36,4,57,270,163,109,136,159,88,42,16,22,21,204,2013,642,449,285,284,237,220,115,23,374,156,156
"Taiwan",14,"Oils and fats of aquatic animals, nei","fish_oil",233,290,90,65,141,56,217,570,762,642,42,37,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Taiwan",14,"Ornamental fish nei","ornamentals",406,36,309,812,242,106,174,73,189,234,234,375,235,88,59,43,8,22,0,41,14,2,0,0,3,440,571,486,11,653,624,886,1147,1128,1223,1273,1627,1809,0,0,0,0,0,0
"Taiwan",14,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,689,448,577,539,759,1139,996,1054,821,904,1089,1424,1133,1162,1472,2138,1510,1851,1644,1924,1469,1614,1528,1869,1611,1232,1738,2562,2392,2523,2626.21
